datetime_local,temperature,dew_point,wind_bearing,wind_speed,wind_gust,pressure,uv_index,ozone,precip_intensity,icon,humidity,icon_encoded,hour,day,temp_dew_spread,wind_gust_ratio
2019-10-01 00:00:00,26.0,22.01,101.0,3.08,6.42,1008.45,0.0,269.80000000000007,0.0,partly-cloudy-night,80.1,2,0,1,3.9899999999999984,2.08
2019-10-01 01:00:00,25.0,22.06,105.0,2.94,6.28,1008.24,0.0,269.80000000000007,0.0,partly-cloudy-night,85.3,2,1,1,2.9400000000000013,2.14
2019-10-01 02:00:00,25.0,22.06,106.0,2.82,6.08,1007.9,0.0,269.80000000000007,0.0,partly-cloudy-night,85.3,2,2,1,2.9400000000000013,2.16
2019-10-01 03:00:00,24.0,21.87,106.0,2.63,5.74,1007.61,0.0,270.4,0.0,partly-cloudy-night,89.4,2,3,1,2.129999999999999,2.18
2019-10-01 04:00:00,23.0,21.53,100.0,2.39,5.3,1007.51,0.0,271.3,0.0,partly-cloudy-night,92.6,2,4,1,1.4699999999999989,2.22
2019-10-01 05:00:00,23.0,21.56,94.0,2.09,4.47,1008.03,0.0,271.6,0.0,partly-cloudy-night,92.8,2,5,1,1.4400000000000013,2.14
2019-10-01 06:00:00,24.0,21.97,95.0,2.31,4.07,1008.61,0.0,271.8,0.0,partly-cloudy-night,89.8,2,6,1,2.030000000000001,1.76
2019-10-01 07:00:00,25.0,22.34,96.0,2.98,4.65,1008.97,0.0,272.4,0.0,partly-cloudy-day,86.7,3,7,1,2.66,1.56
2019-10-01 08:00:00,25.0,22.35,99.0,3.44,5.14,1009.53,1.0,272.8,0.0,partly-cloudy-day,86.8,3,8,1,2.6499999999999986,1.49
2019-10-01 09:00:00,27.0,22.21,102.0,3.49,4.77,1010.0,3.0,272.6,0.0,partly-cloudy-day,76.1,3,9,1,4.789999999999999,1.37
2019-10-01 10:00:00,28.0,22.12,101.0,2.92,3.52,1009.99,4.0,271.6,0.0,partly-cloudy-day,70.6,3,10,1,5.879999999999999,1.21
2019-10-01 11:00:00,30.0,21.71,91.0,2.21,2.32,1009.86,5.0,271.0,0.0,partly-cloudy-day,58.6,3,11,1,8.29,1.05
2019-10-01 12:00:00,31.0,21.1,77.0,1.9,1.9,1009.39,6.0,271.2,0.0,partly-cloudy-day,50.5,3,12,1,9.899999999999999,1.0
2019-10-01 13:00:00,32.0,20.52,60.0,2.03,2.03,1008.35,5.0,271.6,0.0,partly-cloudy-day,42.6,3,13,1,11.48,1.0
2019-10-01 14:00:00,33.0,19.91,44.0,2.39,2.4,1007.24,5.0,272.2,0.0,partly-cloudy-day,34.6,3,14,1,13.09,1.0
2019-10-01 15:00:00,33.0,19.46,36.0,2.77,2.78,1006.575,4.0,272.5,0.0,partly-cloudy-day,32.3,3,15,1,13.54,1.0
2019-10-01 16:00:00,33.0,19.04,34.0,3.01,3.01,1006.575,2.0,272.5,0.0,partly-cloudy-day,30.2,3,16,1,13.96,1.0
2019-10-01 17:00:00,33.0,18.88,38.0,3.04,3.04,1006.575,1.0,272.6,0.0,partly-cloudy-day,29.4,3,17,1,14.120000000000001,1.0
2019-10-01 18:00:00,32.0,19.81,42.0,2.96,3.1,1006.575,0.0,273.2,0.0,partly-cloudy-day,39.0,3,18,1,12.190000000000001,1.05
2019-10-01 19:00:00,30.0,20.85,23.0,2.72,3.73,1007.49,0.0,274.2,0.0,partly-cloudy-night,54.3,2,19,1,9.149999999999999,1.37
2019-10-01 20:00:00,28.0,21.04,4.0,2.48,4.66,1008.37,0.0,275.4,0.0,clear-night,65.2,4,20,1,6.960000000000001,1.88
2019-10-01 21:00:00,27.0,21.31,19.0,2.61,5.54,1008.99,0.0,276.0,0.0,clear-night,71.6,4,21,1,5.690000000000001,2.12
2019-10-01 22:00:00,27.0,21.66,47.0,3.03,6.48,1009.27,0.0,276.4,0.0,clear-night,73.3,4,22,1,5.34,2.14
2019-10-01 23:00:00,26.0,21.85,69.0,3.28,6.7,1009.67,0.0,276.1,0.0,clear-night,79.2,4,23,1,4.149999999999999,2.04
2019-10-02 00:00:00,26.0,20.53,85.0,3.13,6.29,1010.06,0.0,275.6,0.0,clear-night,72.6,4,0,2,5.469999999999999,2.01
2019-10-02 01:00:00,26.0,20.9,96.0,2.7,5.81,1009.86,0.0,275.6,0.0,clear-night,74.5,4,1,2,5.100000000000001,2.15
2019-10-02 02:00:00,25.0,20.79,116.0,2.22,5.19,1009.67,0.0,275.6,0.0,clear-night,78.9,4,2,2,4.210000000000001,2.34
2019-10-02 03:00:00,25.0,20.56,122.0,1.86,4.75,1009.59,0.0,275.8,0.0,clear-night,77.8,4,3,2,4.440000000000001,2.55
2019-10-02 04:00:00,24.0,20.33,113.0,1.6,4.56,1009.63,0.0,276.2,0.0,clear-night,81.6,4,4,2,3.6700000000000017,2.85
2019-10-02 05:00:00,23.0,20.24,105.0,1.26,3.52,1010.06,0.0,277.0,0.0,clear-night,86.2,4,5,2,2.7600000000000016,2.79
2019-10-02 06:00:00,24.0,20.6,119.0,1.06,2.44,1010.52,0.0,277.9,0.0,clear-night,83.0,4,6,2,3.3999999999999986,2.3
2019-10-02 07:00:00,25.0,21.13,128.0,1.1,2.28,1010.91,0.0,278.4,0.0,clear-day,80.6,5,7,2,3.870000000000001,2.07
2019-10-02 08:00:00,26.0,21.43,137.0,1.11,2.17,1011.65,1.0,278.6,0.0,clear-day,77.2,5,8,2,4.57,1.95
2019-10-02 09:00:00,27.0,21.71,154.0,1.1,1.97,1012.16,3.0,277.9,0.0,clear-day,73.6,5,9,2,5.289999999999999,1.79
2019-10-02 10:00:00,28.0,21.62,67.0,1.19,1.66,1012.18,5.0,276.2,0.0,clear-day,68.1,5,10,2,6.379999999999999,1.39
2019-10-02 11:00:00,29.0,21.19,6.0,1.59,1.69,1011.88,7.0,275.2,0.0,partly-cloudy-day,61.0,3,11,2,7.809999999999999,1.06
2019-10-02 12:00:00,30.0,20.75,10.0,2.0,2.0,1011.26,7.5,275.1,0.0,partly-cloudy-day,53.8,3,12,2,9.25,1.0
2019-10-02 13:00:00,31.0,20.27,16.0,2.15,2.15,1010.36,7.5,275.1,0.0,partly-cloudy-day,46.3,3,13,2,10.73,1.0
2019-10-02 14:00:00,32.0,19.85,17.0,2.24,2.51,1009.28,6.0,275.3,0.0,partly-cloudy-day,39.3,3,14,2,12.149999999999999,1.12
2019-10-02 15:00:00,33.0,19.64,15.0,2.33,2.97,1008.4,4.0,275.6,0.0,partly-cloudy-day,33.2,3,15,2,13.36,1.27
2019-10-02 16:00:00,33.0,19.05,9.0,2.37,3.22,1007.83,2.0,276.1,0.0,clear-day,30.2,5,16,2,13.95,1.36
2019-10-02 17:00:00,33.0,18.76,5.0,2.13,2.95,1007.88,1.0,276.0,0.0,clear-day,28.8,5,17,2,14.239999999999998,1.38
2019-10-02 18:00:00,32.0,19.34,12.0,1.91,2.99,1008.26,0.0,275.6,0.0,clear-day,36.7,5,18,2,12.66,1.57
2019-10-02 19:00:00,31.0,19.85,21.0,1.84,4.02,1008.47,0.0,275.8,0.0,clear-night,44.3,4,19,2,11.149999999999999,2.18
2019-10-02 20:00:00,29.0,19.78,32.0,1.8,5.07,1008.76,0.0,275.8,0.0,clear-night,53.9,4,20,2,9.219999999999999,2.82
2019-10-02 21:00:00,28.0,20.03,53.0,1.9,5.92,1009.05,0.0,275.0,0.0,partly-cloudy-night,60.2,2,21,2,7.969999999999999,3.12
2019-10-02 22:00:00,28.0,20.39,85.0,2.1,6.63,1009.11,0.0,273.3,0.0,partly-cloudy-night,62.0,2,22,2,7.609999999999999,3.16
2019-10-02 23:00:00,27.0,20.52,115.0,2.14,6.68,1009.13,0.0,272.1,0.0,partly-cloudy-night,67.6,2,23,2,6.48,3.12
2019-10-03 00:00:00,26.0,20.54,136.0,2.06,6.31,1008.95,0.0,271.9,0.0,partly-cloudy-night,72.7,2,0,3,5.460000000000001,3.06
2019-10-03 01:00:00,26.0,20.82,142.0,2.04,6.02,1008.84,0.0,272.4,0.0,partly-cloudy-night,74.1,2,1,3,5.18,2.95
2019-10-03 02:00:00,26.0,20.63,143.0,1.89,5.58,1008.9,0.0,273.2,0.0,partly-cloudy-night,73.1,2,2,3,5.370000000000001,2.95
2019-10-03 03:00:00,25.0,20.35,135.0,1.84,5.13,1008.88,0.0,273.7,0.0,partly-cloudy-night,76.8,2,3,3,4.649999999999999,2.79
2019-10-03 04:00:00,24.0,20.04,121.0,1.88,4.66,1009.12,0.0,274.0,0.0,partly-cloudy-night,80.2,2,4,3,3.960000000000001,2.48
2019-10-03 05:00:00,24.0,19.98,109.0,2.0,4.31,1009.53,0.0,274.4,0.0,partly-cloudy-night,79.9,2,5,3,4.02,2.15
2019-10-03 06:00:00,25.0,20.25,99.0,1.88,3.32,1009.8,0.0,273.4,0.0,partly-cloudy-night,76.2,2,6,3,4.75,1.77
2019-10-03 07:00:00,25.0,20.77,104.0,1.68,2.58,1010.45,0.0,272.3,0.0,partly-cloudy-day,78.8,3,7,3,4.23,1.54
2019-10-03 08:00:00,26.0,21.2,121.0,1.8,2.79,1010.98,1.0,272.4,0.0,partly-cloudy-day,76.0,3,8,3,4.800000000000001,1.55
2019-10-03 09:00:00,28.0,21.28,129.0,1.73,2.75,1011.29,3.0,272.7,0.0,partly-cloudy-day,66.4,3,9,3,6.719999999999999,1.59
2019-10-03 10:00:00,30.0,20.75,126.0,1.84,2.55,1011.29,4.0,273.0,0.0,partly-cloudy-day,53.8,3,10,3,9.25,1.39
2019-10-03 11:00:00,31.0,20.14,105.0,2.01,2.55,1011.25,5.0,274.1,0.0,partly-cloudy-day,45.7,3,11,3,10.86,1.27
2019-10-03 12:00:00,31.0,19.59,88.0,1.71,2.51,1010.6,6.0,275.1,0.0,partly-cloudy-day,43.0,3,12,3,11.41,1.47
2019-10-03 13:00:00,33.0,18.89,44.0,1.54,2.21,1009.79,6.0,274.9,0.0,partly-cloudy-day,29.4,3,13,3,14.11,1.44
2019-10-03 14:00:00,34.0,18.37,358.0,1.67,2.0,1009.11,5.0,274.6,0.0,partly-cloudy-day,21.9,3,14,3,15.629999999999999,1.2
2019-10-03 15:00:00,35.0,17.99,347.0,1.68,1.95,1008.39,4.0,274.7,0.0,partly-cloudy-day,14.9,3,15,3,17.01,1.16
2019-10-03 16:00:00,34.0,17.15,344.0,1.79,2.03,1007.86,2.0,275.3,0.0,partly-cloudy-day,15.8,3,16,3,16.85,1.13
2019-10-03 17:00:00,33.0,16.75,349.0,2.32,2.46,1007.77,0.0,275.2,0.0,partly-cloudy-day,18.8,3,17,3,16.25,1.06
2019-10-03 18:00:00,31.0,17.98,25.0,2.79,3.55,1008.01,0.0,274.6,0.0,partly-cloudy-day,34.9,3,18,3,13.02,1.27
2019-10-03 19:00:00,30.0,19.22,68.0,2.87,5.24,1008.6,0.0,274.3,0.0,clear-night,46.1,4,19,3,10.780000000000001,1.83
2019-10-03 20:00:00,29.0,19.19,92.0,2.95,6.91,1009.05,0.0,273.9,0.0,clear-night,51.0,4,20,3,9.809999999999999,2.34
2019-10-03 21:00:00,28.0,19.37,115.0,3.12,7.172499999999999,1009.2,0.0,273.2,0.0,clear-night,56.9,4,21,3,8.629999999999999,2.3
2019-10-03 22:00:00,28.0,19.52,137.0,3.4,7.172499999999999,1009.66,0.0,272.2,0.0,clear-night,57.6,4,22,3,8.48,2.11
2019-10-03 23:00:00,27.0,19.58,154.0,3.3,6.93,1010.29,0.0,272.1,0.0,clear-night,62.9,4,23,3,7.420000000000002,2.1
2019-10-04 00:00:00,26.0,19.57,164.0,2.92,5.84,1010.36,0.0,272.7,0.0,clear-night,67.8,4,0,4,6.43,2.0
2019-10-04 01:00:00,26.0,19.62,171.0,2.57,6.39,1009.78,0.0,273.0,0.0,clear-night,68.1,4,1,4,6.379999999999999,2.49
2019-10-04 02:00:00,25.0,19.24,175.0,2.23,6.84,1009.25,0.0,273.6,0.0,clear-night,71.2,4,2,4,5.760000000000002,3.07
2019-10-04 03:00:00,24.0,18.95,173.0,2.18,6.77,1009.12,0.0,274.4,0.0,clear-night,74.8,4,3,4,5.050000000000001,3.11
2019-10-04 04:00:00,24.0,18.84,164.0,2.43,6.27,1009.41,0.0,275.6,0.0,clear-night,74.2,4,4,4,5.16,2.58
2019-10-04 05:00:00,24.0,18.84,155.0,2.58,5.18,1010.07,0.0,276.2,0.0,partly-cloudy-night,74.2,2,5,4,5.16,2.01
2019-10-04 06:00:00,24.0,18.88,139.0,2.48,3.89,1011.08,0.0,276.3,0.0,partly-cloudy-night,74.4,2,6,4,5.120000000000001,1.57
2019-10-04 07:00:00,25.0,19.14,96.0,2.24,2.84,1012.01,0.0,276.3,0.0,partly-cloudy-day,70.7,3,7,4,5.859999999999999,1.27
2019-10-04 08:00:00,25.0,19.5,40.0,2.02,2.13,1012.47,1.0,276.1,0.0,cloudy,72.5,1,8,4,5.5,1.05
2019-10-04 09:00:00,27.0,19.58,5.0,2.09,2.09,1012.62,2.0,275.5,0.0,cloudy,62.9,1,9,4,7.420000000000002,1.0
2019-10-04 10:00:00,28.0,19.26,356.0,2.41,2.41,1012.41,3.0,274.5,0.0,cloudy,56.3,1,10,4,8.739999999999998,1.0
2019-10-04 11:00:00,30.0,18.86,7.0,2.97,3.01,1012.23,4.0,274.6,0.0,cloudy,44.3,1,11,4,11.14,1.01
2019-10-04 12:00:00,31.0,18.46,14.0,3.39,3.44,1011.79,5.0,275.2,0.0,partly-cloudy-day,37.3,3,12,4,12.54,1.01
2019-10-04 13:00:00,32.0,17.91,11.0,3.46,3.46,1010.62,6.0,275.1,0.0,partly-cloudy-day,29.6,3,13,4,14.09,1.0
2019-10-04 14:00:00,33.0,17.31,8.0,3.45,3.45,1009.51,6.0,275.0,0.0,partly-cloudy-day,21.5,3,14,4,15.690000000000001,1.0
2019-10-04 15:00:00,33.0,16.77,6.0,3.42,3.42,1008.79,4.0,275.0,0.0,clear-day,18.8,5,15,4,16.23,1.0
2019-10-04 16:00:00,34.0,15.85,4.0,3.37,3.37,1008.42,2.0,275.2,0.0,clear-day,9.2,5,16,4,18.15,1.0
2019-10-04 17:00:00,33.0,15.71,6.0,3.22,3.22,1008.57,0.0,275.4,0.0,clear-day,13.6,5,17,4,17.29,1.0
2019-10-04 18:00:00,31.0,17.4,20.0,3.01,3.01,1009.45,0.0,275.5,0.0,clear-day,32.0,5,18,4,13.600000000000001,1.0
2019-10-04 19:00:00,28.0,18.51,31.0,2.62,2.65,1010.06,0.0,275.8,0.0,clear-night,52.6,4,19,4,9.489999999999998,1.01
2019-10-04 20:00:00,28.0,18.08,31.0,2.15,2.43,1010.19,0.0,276.0,0.0,clear-night,50.4,4,20,4,9.920000000000002,1.13
2019-10-04 21:00:00,27.0,18.13,39.0,1.85,2.48,1010.31,0.0,276.1,0.0,clear-night,55.6,4,21,4,8.870000000000001,1.34
2019-10-04 22:00:00,27.0,18.41,55.0,1.7,2.48,1010.37,0.0,276.3,0.0,clear-night,57.0,4,22,4,8.59,1.46
2019-10-04 23:00:00,26.0,18.5,54.0,1.56,2.32,1010.44,0.0,277.3,0.0,clear-night,62.5,4,23,4,7.5,1.49
2019-10-05 00:00:00,25.0,20.14,36.0,1.37,2.16,1010.4,0.0,278.1,0.0,clear-night,75.7,4,0,5,4.859999999999999,1.58
2019-10-05 01:00:00,25.0,19.98,19.0,1.13,2.11,1009.76,0.0,277.6,0.0,clear-night,74.9,4,1,5,5.02,1.87
2019-10-05 02:00:00,24.0,19.68,3.0,0.95,2.08,1009.3,0.0,277.1,0.0,clear-night,78.4,4,2,5,4.32,2.19
2019-10-05 03:00:00,23.0,19.3,3.0,0.94,2.04,1009.29,0.0,277.0,0.0,clear-night,81.5,4,3,5,3.6999999999999993,2.17
2019-10-05 04:00:00,22.0,18.7,13.0,1.09,1.99,1009.88,0.0,277.5,0.0,clear-night,83.5,4,4,5,3.3000000000000007,1.83
2019-10-05 05:00:00,22.0,18.44,24.0,1.31,1.93,1010.57,0.0,278.1,0.0,partly-cloudy-night,82.2,2,5,5,3.5599999999999987,1.47
2019-10-05 06:00:00,23.0,18.84,13.0,1.52,2.28,1011.27,0.0,278.1,0.0,partly-cloudy-night,79.2,2,6,5,4.16,1.5
2019-10-05 07:00:00,24.0,19.07,4.0,1.58,2.66,1012.07,0.0,278.0,0.0,partly-cloudy-day,75.4,3,7,5,4.93,1.68
2019-10-05 08:00:00,24.0,18.85,10.0,1.56,2.68,1012.49,1.0,278.4,0.0,clear-day,74.2,5,8,5,5.149999999999999,1.72
2019-10-05 09:00:00,26.0,18.55,5.0,1.71,2.67,1012.67,3.0,278.4,0.0,partly-cloudy-day,62.8,3,9,5,7.449999999999999,1.56
2019-10-05 10:00:00,28.0,18.16,351.0,2.09,2.58,1012.5,5.0,278.1,0.0,partly-cloudy-day,50.8,3,10,5,9.84,1.23
2019-10-05 11:00:00,30.0,17.68,341.0,2.56,2.64,1012.49,6.0,279.4,0.0,partly-cloudy-day,38.4,3,11,5,12.32,1.03
2019-10-05 12:00:00,31.0,17.21,337.0,2.91,2.91,1012.06,6.0,281.1,0.0,partly-cloudy-day,31.1,3,12,5,13.79,1.0
2019-10-05 13:00:00,32.0,16.88,333.0,3.12,3.28,1011.08,5.0,281.2,0.0,partly-cloudy-day,24.4,3,13,5,15.120000000000001,1.05
2019-10-05 14:00:00,33.0,16.61,330.0,3.27,3.8,1010.04,4.0,281.4,0.0,partly-cloudy-day,18.0,3,14,5,16.39,1.16
2019-10-05 15:00:00,34.0,16.23,333.0,3.35,4.02,1009.23,3.0,281.4,0.0,partly-cloudy-day,11.2,3,15,5,17.77,1.2
2019-10-05 16:00:00,34.0,15.45,341.0,3.42,3.86,1008.77,2.0,281.4,0.0,partly-cloudy-day,7.2,3,16,5,18.55,1.13
2019-10-05 17:00:00,33.0,16.16,352.0,2.82,3.29,1009.18,0.0,280.8,0.0,partly-cloudy-day,15.8,3,17,5,16.84,1.17
2019-10-05 18:00:00,32.0,17.29,358.0,2.06,2.66,1009.96,0.0,280.5,0.0,partly-cloudy-day,26.4,3,18,5,14.71,1.29
2019-10-05 19:00:00,30.0,17.5,352.0,1.78,2.28,1010.27,0.0,281.0,0.0,partly-cloudy-night,37.5,2,19,5,12.5,1.28
2019-10-05 20:00:00,28.0,17.72,347.0,1.56,1.98,1010.6,0.0,281.4,0.0,partly-cloudy-night,48.6,2,20,5,10.280000000000001,1.27
2019-10-05 21:00:00,27.0,17.95,356.0,1.63,2.06,1010.78,0.0,280.9,0.0,clear-night,54.8,4,21,5,9.05,1.26
2019-10-05 22:00:00,26.0,18.32,19.0,2.02,2.59,1010.89,0.0,279.8,0.0,clear-night,61.6,4,22,5,7.68,1.28
2019-10-05 23:00:00,26.0,18.76,35.0,2.2,2.61,1011.16,0.0,279.1,0.0,clear-night,63.8,4,23,5,7.239999999999998,1.19
2019-10-06 00:00:00,25.0,19.11,40.0,2.02,2.24,1011.12,0.0,278.8,0.0,clear-night,70.6,4,0,6,5.890000000000001,1.11
2019-10-06 01:00:00,24.0,19.16,37.0,1.72,2.11,1011.04,0.0,278.1,0.0,partly-cloudy-night,75.8,2,1,6,4.84,1.23
2019-10-06 02:00:00,23.0,19.01,37.0,1.35,1.92,1010.9,0.0,277.6,0.0,partly-cloudy-night,80.1,2,2,6,3.9899999999999984,1.42
2019-10-06 03:00:00,23.0,18.64,62.0,1.1,1.79,1010.72,0.0,277.5,0.0,partly-cloudy-night,78.2,2,3,6,4.359999999999999,1.63
2019-10-06 04:00:00,22.0,18.1,107.0,0.96,1.69,1010.55,0.0,277.9,0.0,partly-cloudy-night,80.5,2,4,6,3.8999999999999986,1.76
2019-10-06 05:00:00,22.0,17.63,148.0,0.88,1.64,1010.51,0.0,278.2,0.0,partly-cloudy-night,78.1,2,5,6,4.370000000000001,1.86
2019-10-06 06:00:00,23.0,18.1,87.0,0.82,1.17,1011.13,0.0,277.9,0.0,partly-cloudy-night,75.5,2,6,6,4.899999999999999,1.43
2019-10-06 07:00:00,24.0,18.71,82.0,0.84,0.84,1011.85,0.0,277.4,0.0,partly-cloudy-day,73.6,3,7,6,5.289999999999999,1.0
2019-10-06 08:00:00,25.0,18.51,239.0,0.95,1.04,1012.34,1.0,277.0,0.0,partly-cloudy-day,67.6,3,8,6,6.489999999999998,1.09
2019-10-06 09:00:00,27.0,17.99,223.0,1.15,1.47,1012.58,2.0,276.5,0.0,partly-cloudy-day,54.9,3,9,6,9.010000000000002,1.28
2019-10-06 10:00:00,29.0,17.14,83.0,1.46,1.99,1012.54,4.0,276.0,0.0,partly-cloudy-day,40.7,3,10,6,11.86,1.36
2019-10-06 11:00:00,31.0,16.32,359.0,1.78,2.33,1012.34,5.0,275.5,0.0,cloudy,26.6,1,11,6,14.68,1.31
2019-10-06 12:00:00,32.0,15.7,318.0,2.04,2.36,1011.76,5.0,275.4,0.0,cloudy,18.5,1,12,6,16.3,1.16
2019-10-06 13:00:00,33.0,15.04,311.0,2.28,2.36,1010.71,5.0,275.5,0.0,cloudy,10.2,1,13,6,17.96,1.04
2019-10-06 14:00:00,33.0,14.42,315.0,2.51,2.51,1009.72,4.0,275.6,0.0,cloudy,7.1,1,14,6,18.58,1.0
2019-10-06 15:00:00,33.0,14.15,317.0,2.76,2.76,1009.1,3.0,275.6,0.0,cloudy,5.8,1,15,6,18.85,1.0
2019-10-06 16:00:00,34.0,14.14,319.0,3.03,3.03,1008.87,2.0,275.6,0.0,cloudy,0.7,1,16,6,19.86,1.0
2019-10-06 17:00:00,33.0,14.47,323.0,3.19,3.19,1008.58,0.0,275.5,0.0,cloudy,7.3,1,17,6,18.53,1.0
2019-10-06 18:00:00,32.0,15.89,341.0,3.03,3.03,1009.22,0.0,275.9,0.0,cloudy,19.5,1,18,6,16.11,1.0
2019-10-06 19:00:00,30.0,17.38,7.0,2.71,2.72,1010.84,0.0,276.2,0.0,cloudy,36.9,1,19,6,12.620000000000001,1.0
2019-10-06 20:00:00,28.0,17.42,19.0,2.54,2.87,1011.49,0.0,275.7,0.0,cloudy,47.1,1,20,6,10.579999999999998,1.13
2019-10-06 21:00:00,27.0,17.64,23.0,2.77,3.97,1011.75,0.0,274.8,0.0,cloudy,53.2,1,21,6,9.36,1.43
2019-10-06 22:00:00,26.0,18.01,16.0,3.43,5.88,1011.56,0.0,273.5,0.0,cloudy,60.1,1,22,6,7.989999999999998,1.71
2019-10-06 23:00:00,26.0,18.4,7.0,4.0,7.172499999999999,1011.16,0.0,272.5,0.0,cloudy,62.0,1,23,6,7.600000000000001,1.79
2019-10-07 00:00:00,25.0,15.61,359.0,4.07,7.172499999999999,1010.99,0.0,271.6,0.0,cloudy,53.0,1,0,7,9.39,1.76
2019-10-07 01:00:00,24.0,16.05,353.0,3.45,7.15,1011.3,0.0,270.9,0.0,cloudy,60.2,1,1,7,7.949999999999999,2.07
2019-10-07 02:00:00,24.0,16.36,345.0,2.6,4.74,1011.64,0.0,270.9,0.0,cloudy,61.8,1,2,7,7.640000000000001,1.82
